Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type
CHEMBL4778829,,None,907.47,2,8.11,P13,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,'=',52.8,nM,7.28,,,UO_0000065,8.02,0.15,-0.83,4.28,0,CHEMBL4769862,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765316,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR
CHEMBL5092459,,None,561.6,1,4.71,9,Cc1c(COc2nc(N[C@@H](Cc3c[nH]cn3)C(=O)O)nc(OCc3cccc(C#N)c3)n2)cccc1-c1ccccc1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5040753,Inhibition of human recombinant PD-1/PDL-1 interaction measured by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038619,1,Scientific Literature,J Med Chem,2021,None,,
CHEMBL4849745,,None,708.35,2,7.67,A7,CCN(CC)CCCN1CCc2c(-c3cccc(COc4cc(OCc5cccc(C#N)c5)c(CNCCNC(C)=O)cc4Cl)c3C)cccc21,IC50,'=',114,nM,6.94,,,UO_0000065,9.8,0.19,-0.73,7.73,0,CHEMBL4819820,Inhibition of PD1 (unknown origin)/PDL1 (unknown origin) protein-protein interaction by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4819002,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR
CHEMBL5189706,,None,518.62,2,5.14,M15,COCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,IC50,'=',251.5,nM,6.6,,,UO_0000065,12.73,0.23,1.46,7.54,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL4866480,,None,508.04,2,6.09,CH3,CC1(O)CCN(Cc2ccc3c(Nc4cccc(-c5ccc6c(c5)OCCO6)c4Cl)nsc3c2)C1,IC50,'=',98.7,nM,7.01,,,UO_0000065,13.79,0.27,0.92,10.48,0,CHEMBL4817959,Inhibition of Tag2-PD-1/Tag1-PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4814029,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL4874946,,None,526.01,2,5.32,CH21,COC[C@H](NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1)C(=O)O,IC50,'=',79.1,nM,7.1,,,UO_0000065,13.5,0.27,1.78,6.97,0,CHEMBL4817959,Inhibition of Tag2-PD-1/Tag1-PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4814029,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5074909,,None,452.94,0,3.89,B4,COc1ccc(-c2cccc(C(=O)Nc3ccc(CNCCNC(C)=O)cn3)c2Cl)cc1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,
CHEMBL4592820,,None,440.55,0,3.7,A14,Cc1c(NC(=O)c2cc(CN3CCN(C)CC3)cn3cnnc23)cccc1-c1ccccc1,IC50,'=',1347,nM,5.87,,,UO_0000065,13.33,0.24,2.17,8.93,0,CHEMBL4394423,Inhibition of human PD1/PDL1 protein-protein interaction after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4393667,1,Scientific Literature,J Med Chem,2019,None,,
CHEMBL4466516,,None,415.5,0,3.38,A8,Cc1c(NC(=O)c2ccc(CN(C)CCO)n3cnnc23)cccc1-c1ccccc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4394423,Inhibition of human PD1/PDL1 protein-protein interaction after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4393667,1,Scientific Literature,J Med Chem,2019,None,,
CHEMBL4568379,,None,441.54,0,3.79,A3,CC(=O)NCCNCc1cc(C(=O)Nc2cccc(-c3ccccc3)c2C)c2nccn2c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4394423,Inhibition of human PD1/PDL1 protein-protein interaction after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4393667,1,Scientific Literature,J Med Chem,2019,None,,
CHEMBL4794756,,None,893.44,2,7.72,P12,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,'=',97.3,nM,7.01,,,UO_0000065,7.85,0.15,-0.71,4.12,0,CHEMBL4769862,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765316,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR
CHEMBL4779133,,None,1036.54,None,None,P21,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,'>',200,nM,,,,UO_0000065,,,,,0,CHEMBL4769862,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765316,1,Scientific Literature,Eur J Med Chem,2020,None,,
CHEMBL4778020,,None,549.62,1,4.49,TP9,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2C[C@H](O)C[C@@H]2C(=O)O)cc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4735264,Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4732116,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,
CHEMBL4875804,,None,740.3,2,5.48,A22,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,IC50,'=',12,nM,7.92,,,UO_0000065,10.7,0.2,2.44,5.23,0,CHEMBL4819820,Inhibition of PD1 (unknown origin)/PDL1 (unknown origin) protein-protein interaction by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4819002,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR
CHEMBL5081456,,None,588.75,2,6.12,5,Cc1c(COc2ccc(CN3CCCC[C@H]3C(=O)NCCN)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,'=',9.1,nM,8.04,,,UO_0000065,13.66,0.25,1.92,7.99,0,CHEMBL5040752,Inhibition of PD-1/PDL-1 (unknown origin) binding,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038619,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR
CHEMBL5080895,,None,430.47,0,3.26,12,Cc1c(COc2ncnc(N[C@@H](Cc3c[nH]cn3)C(=O)O)n2)cccc1-c1ccccc1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5040753,Inhibition of human recombinant PD-1/PDL-1 interaction measured by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038619,1,Scientific Literature,J Med Chem,2021,None,,
CHEMBL5075623,,None,378.47,0,3.82,33,COc1cccc(-c2cccc(-c3ccc(CNCCO)c(OC)n3)c2C)c1,IC50,'=',12.6,nM,7.9,,,UO_0000065,20.87,0.39,4.08,12.42,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL5077760,,None,411.89,0,3.1,A3,O=C(Nc1ccc(CNC[C@@H](O)CO)cn1)c1cccc(-c2ccccc2)c1Cl,IC50,'=',442.06,nM,6.36,,,UO_0000065,15.43,0.3,3.25,6.73,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5075888,,None,435.91,0,4.26,A8,COC(=O)C1CN(Cc2ccc(NC(=O)c3cccc(-c4ccccc4)c3Cl)nc2)C1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,
CHEMBL5086407,,None,497,0,3.91,B14,COCCOc1cccc(-c2cccc(C(=O)Nc3ccc(CNCCNC(C)=O)cn3)c2Cl)c1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,
CHEMBL5081297,,None,438.96,0,4.31,C4,COc1nc(NC(=O)c2cccc(-c3ccccc3)c2Cl)ccc1CNCCN(C)C,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,
CHEMBL5078621,,None,440.91,0,4.02,C6,CC(=O)NCCNCc1ccc(NC(=O)c2cccc(-c3ccccc3)c2Cl)nc1F,IC50,'=',581.27,nM,6.24,,,UO_0000065,14.14,0.27,2.22,7.5,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5086944,,None,493.95,0,4.33,D2,O=C(Nc1ccc(CN2CC[C@H](C(=O)O)C2)cn1)c1cccc(-c2ccc3c(c2)OCCO3)c1Cl,IC50,'=',16.17,nM,7.79,,,UO_0000065,15.77,0.3,3.46,7.71,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5083723,,None,538.4,1,4.44,D5,O=C(Nc1ccc(CN2CC[C@H](C(=O)O)C2)cn1)c1cccc(-c2ccc3c(c2)OCCO3)c1Br,IC50,'=',46.54,nM,7.33,,,UO_0000065,13.62,0.29,2.89,7.26,0,CHEMBL5042465,Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5038680,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.25 hr,INHIBITOR
CHEMBL4858982,,None,495.99,1,5.65,CH16,CN(CC(=O)O)Cc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1,IC50,'=',147.2,nM,6.83,,,UO_0000065,13.77,0.27,1.18,8.14,0,CHEMBL4817959,Inhibition of Tag2-PD-1/Tag1-PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4814029,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,INHIBITOR
CHEMBL5190181,,None,545.64,1,4.63,M14,CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1ccnc(C#N)c1,IC50,'=',307.7,nM,6.51,,,UO_0000065,11.93,0.22,1.88,6.07,0,CHEMBL5146067,Inhibition of Tag2-PD1/Tag1-PD-L1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 and measured after 2 hrs by HTRF analysis,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5143605,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 2.25 hr,INHIBITOR
CHEMBL4740780,,None,1186.42,None,None,28,CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,IC50,'=',6350,nM,5.2,,,UO_0000065,4.38,None,None,None,0,CHEMBL4670082,Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4665770,1,Scientific Literature,J Med Chem,2020,None,TIME = 3.25 hr,INHIBITOR
CHEMBL5081766,,None,420.51,1,5.01,A5,Cc1c(COc2ccc(CNCC(C)(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,IC50,'=',46.7,nM,7.33,,,UO_0000065,17.43,0.32,2.32,8.66,0,CHEMBL5034139,Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5033993,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR
CHEMBL5080056,,None,428.49,1,6.03,A7,Cc1c(COc2ccc(CNCc3ccoc3)cc2[N+](=O)[O-])cccc1-c1ccccc1,IC50,'=',87.4,nM,7.06,,,UO_0000065,16.47,0.3,1.03,9.1,0,CHEMBL5034139,Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5033993,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR
CHEMBL4868708,,None,785.98,3,6.42,II-9,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nc(-c4ccc(F)cc4)cs3)c2)cccc1-c1cccc(OCCCN2CCC(O)CC2)c1C,IC50,'=',166.8,nM,6.78,,,UO_0000065,8.62,0.17,0.36,4.96,0,CHEMBL4811127,Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by TR-FRET assay relative to control,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4808253,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 2.25 hr,INHIBITOR
CHEMBL5090198,,None,420.51,0,3.98,39,COc1nc(-c2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNCCCO,IC50,'=',7.7,nM,8.11,,,UO_0000065,19.29,0.36,4.13,11.14,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL4783611,,None,879.41,2,7.33,P11,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,IC50,'=',117.6,nM,6.93,,,UO_0000065,7.88,0.15,-0.4,4.07,0,CHEMBL4769862,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765316,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR
CHEMBL5094732,,None,389.5,0,3.96,25,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,IC50,'=',14.4,nM,7.84,,,UO_0000065,20.13,0.37,3.88,12.4,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
CHEMBL5079379,,None,426.52,1,5.29,24,Cc1c(-c2ccccc2)cccc1-c1nnc(Nc2cccc(CN3CCOCC3)c2)o1,IC50,'=',64100,nM,4.19,,,UO_0000065,9.83,0.18,-1.1,6.61,0,CHEMBL5048960,Inhibition of PD-1/PD-L1 (unknown origin) interaction pre-incubated for 15 mins and measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5046280,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.75 hr,DEGRADER
CHEMBL5084702,,None,447.92,1,5.94,P25,O=C(O)C1CCCN1Cc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,IC50,'=',85.8,nM,7.07,,,UO_0000065,15.78,0.3,1.13,8.99,0,CHEMBL5054563,Inhibition of PD-1/PDL1 protein-protein interaction (unknown origin) by HTRF assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5053523,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR
CHEMBL5194957,,None,363.29,1,5.3,32,O=C1CC(C23CC4CC(CC(C4)C2)C3)=NN1c1ccc(Cl)cc1Cl,IC50,'=',9,nM,8.05,,,UO_0000065,22.15,0.46,2.75,24.63,0,CHEMBL5165092,Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5154872,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR
CHEMBL4850721,,None,752.91,3,5.15,II-14,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,IC50,'=',38,nM,7.42,,,UO_0000065,9.86,0.18,2.27,4.56,0,CHEMBL4811127,Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by TR-FRET assay relative to control,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4808253,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 2.25 hr,INHIBITOR
CHEMBL4874723,,None,477.54,0,4.01,CH28,O=C(O)[C@H](CO)NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3)nsc2c1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4817959,Inhibition of Tag2-PD-1/Tag1-PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4814029,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 0.25 hr,
CHEMBL5093389,,None,374.48,0,4.3,31,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN1CC[C@@H](O)C1,IC50,'=',8.5,nM,8.07,,,UO_0000065,21.55,0.39,3.77,17.7,0,CHEMBL5037193,Inhibition of PD-1/PD-L1 interaction (unknown origin) preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 90 mins by TR-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5036325,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR
